Y,M,D,Temp,NofD,WD,EC
2015,3,30,20.8,62278,1,27951399.06
2015,3,31,20.9,62278,1,27951399.06
2015,4,1,19.6,62278,1,27951399.06
2015,4,2,20.7,62278,1,27951399.06
2015,4,3,22.5,62278,0,27952585.95
2015,4,4,22.6,62278,0,27952585.95
2015,4,5,21.4,62278,1,27343759.95
2015,4,6,18.3,62278,1,27343759.95
2015,4,7,24.8,62278,1,27343759.95
2015,4,8,25.7,62278,1,27343759.95
2015,4,9,25.8,62278,1,27343759.95
2015,4,10,18.2,62278,0,27344921.04
2015,4,11,15,62278,0,27344921.04
2015,4,12,14.7,62278,1,27343759.95
2015,4,13,15.1,62278,1,27343759.95
2015,4,14,18.2,62278,1,27343759.95
2015,4,15,18.3,62278,1,27343759.95
2015,4,16,17.4,62278,1,27343759.95
2015,4,17,19,62278,0,27344921.04
2015,4,18,20.4,62278,0,27344921.04
2015,4,19,22.7,62278,1,26736120.84
2015,4,20,24.5,62278,1,26736120.84
2015,4,21,26.3,62278,1,26736120.84
2015,4,22,25.7,62278,1,26736120.84
2015,4,23,20.4,62278,1,26736120.84
2015,4,24,16.5,62278,0,26737256.13
2015,4,25,19.8,62278,0,26737256.13
2015,4,26,24.2,62278,1,26736120.84
2015,4,27,25.9,62278,1,26736120.84
2015,4,28,27.6,62278,1,26736120.84
2015,4,29,29,62278,1,26736120.84
2015,4,30,29.9,62278,1,26736120.84
2015,5,1,27.3,62278,0,26737256.13
2015,5,2,27.1,62278,0,26737256.13
2015,5,3,25.7,62278,1,26432301.29
2015,5,4,25.4,62278,1,26432301.29
2015,5,5,25,62278,1,26432301.29
2015,5,6,25.6,62278,1,26432301.29
2015,5,7,25.8,62278,1,26432301.29
2015,5,8,27.3,62278,0,26433423.67
2015,5,9,26.8,62278,0,26433423.67
2015,5,10,28,62278,1,26432301.29
2015,5,11,28.1,62278,1,26432301.29
2015,5,12,30.3,62278,1,26432301.29
2015,5,13,26.4,62278,1,26432301.29
2015,5,14,24.1,62278,1,26432301.29
2015,5,15,22.9,62278,0,26433423.67
2015,5,16,25.6,62278,0,26433423.67
2015,5,17,28.1,62278,1,25824662.18
2015,5,18,30.3,62278,1,25824662.18
2015,5,19,30.9,62278,1,25824662.18
2015,5,20,31.1,62278,1,25824662.18
2015,5,21,29.6,62278,1,25824662.18
2015,5,22,26.7,62278,0,25825758.76
2015,5,23,26.6,62278,0,25825758.76
2015,5,24,27.9,62278,1,25824662.18
2015,5,25,29.3,62278,1,25824662.18
2015,5,26,30.9,62278,1,25824662.18
2015,5,27,32.8,62278,1,25824662.18
2015,5,28,36.1,62278,1,25824662.18
2015,5,29,32.2,62278,0,25825758.76
2015,5,30,27.3,62278,0,25825758.76
2015,5,31,27.9,62278,1,25824662.18
2015,6,1,27.8,62278,1,25824662.18
2015,6,2,29.2,62278,1,25824662.18
2015,6,3,32.3,62278,1,25824662.18
2015,6,4,31.1,62278,1,25824662.18
2015,6,5,27.8,62278,0,25825758.76
2015,6,6,27.6,62278,0,25825758.76
2015,6,7,29.5,62278,1,24305564.40
2015,6,8,32.3,62278,1,24305564.40
2015,6,9,34.4,62278,1,24305564.40
2015,6,10,31.3,62278,1,24305564.40
2015,6,11,28.3,62278,1,24305564.40
2015,6,12,28.3,62278,0,24306596.48
2015,6,13,28.9,62278,0,24306596.48
2015,6,14,28.6,62278,1,24305564.40
2015,6,15,28.8,62278,1,24305564.40
2015,6,16,28.9,62278,1,24305564.40
2015,6,17,29.3,62278,1,24305564.40
2015,6,18,30.2,62278,1,24305564.40
2015,6,19,31.6,62278,0,24306596.48
2015,6,20,30.2,62278,0,24306596.48
2015,6,21,28.4,62278,1,24305564.40
2015,6,22,29.6,62278,1,24305564.40
2015,6,23,29.5,62278,1,24305564.40
2015,6,24,28.8,62278,1,24305564.40
2015,6,25,27.6,62278,1,24305564.40
2015,6,26,27.8,62278,0,24306596.48
2015,6,27,29.6,62278,0,24306596.48
2015,6,28,30.7,62278,1,24305564.40
2015,6,29,28.9,62278,1,24305564.40
2015,6,30,29.3,62278,1,24305564.40
2015,7,1,32,62278,1,24305564.40
2015,7,2,32.7,62278,1,24305564.40
2015,7,3,31.3,62278,0,24306596.48
2015,7,4,32.1,62278,0,24306596.48
2015,7,5,34.3,62278,1,24305564.40
2015,7,6,34.5,62278,1,24305564.40
2015,7,7,32.4,62278,1,24305564.40
2015,7,8,30.2,62278,1,24305564.40
2015,7,9,31.4,62278,1,24305564.40
2015,7,10,32.6,62278,0,24306596.48
2015,7,11,31.6,62278,0,24306596.48
2015,7,12,31.5,62278,1,24305564.40
2015,7,13,30.8,62278,1,24305564.40
2015,7,14,30.7,62278,1,24305564.40
2015,7,15,30.9,62278,1,24305564.40
2015,7,16,31.3,62278,1,24305564.40
2015,7,17,31.4,62278,0,24306596.48
2015,7,18,31.2,62278,0,24306596.48
2015,7,19,31.5,62278,1,24305564.40
2015,7,20,32,62278,1,24305564.40
2015,7,21,31.8,62278,1,24305564.40
2015,7,22,32.3,62278,1,24305564.40
2015,7,23,32.2,62278,1,24305564.40
2015,7,24,33.4,62278,0,24306596.48
2015,7,25,35.1,62278,0,24306596.48
2015,7,26,34.2,62278,1,24305564.40
2015,7,27,33.7,62278,1,24305564.40
2015,7,28,32.9,62278,1,24305564.40
2015,7,29,32.3,62278,1,24305564.40
2015,7,30,33,62278,1,24305564.40
2015,7,31,33.6,62278,0,24306596.48
2015,8,1,29.8,62278,0,24306596.48
2015,8,2,31.3,62278,1,24305564.40
2015,8,3,32.1,62278,1,24305564.40
2015,8,4,31.9,62278,1,24305564.40
2015,8,5,31.6,62278,1,24305564.40
2015,8,6,32,62278,1,24305564.40
2015,8,7,31.6,62278,0,24306596.48
2015,8,8,32.4,62278,0,24306596.48
2015,8,9,33.8,62278,1,24305564.40
2015,8,10,33.4,62278,1,24305564.40
2015,8,11,34.3,62278,1,24305564.40
2015,8,12,33.3,62278,1,24305564.40
2015,8,13,32.5,62278,1,24305564.40
2015,8,14,31.3,62278,0,24306596.48
2015,8,15,33.1,62278,0,24306596.48
2015,8,16,32.3,62278,1,24913203.51
2015,8,17,32.1,62278,1,24913203.51
2015,8,18,31.7,62278,1,24913203.51
2015,8,19,31.2,62278,1,24913203.51
2015,8,20,31.1,62278,1,24913203.51
2015,8,21,29.2,62278,0,24914261.39
2015,8,22,28.6,62278,0,24914261.39
2015,8,23,29.4,62278,1,24913203.51
2015,8,24,29.9,62278,1,24913203.51
2015,8,25,29.6,62278,1,24913203.51
2015,8,26,29.1,62278,1,24913203.51
2015,8,27,29.1,62278,1,24913203.51
2015,8,28,28.8,62278,0,24914261.39
2015,8,29,28.4,62278,0,24914261.39
2015,8,30,28.1,62278,1,24913203.51
2015,8,31,28.1,62278,1,24913203.51
2015,9,1,29.8,62278,1,24913203.51
2015,9,2,31.3,62278,1,24913203.51
2015,9,3,32.1,62278,1,24913203.51
2015,9,4,31.9,62278,0,24914261.39
2015,9,5,31.6,62278,0,24914261.39
2015,9,6,32,62278,1,25824662.18
2015,9,7,31.6,62278,1,25824662.18
2015,9,8,32.4,62278,1,25824662.18
2015,9,9,33.8,62278,1,25824662.18
2015,9,10,33.4,62278,1,25824662.18
2015,9,11,34.3,62278,0,25825758.76
2015,9,12,33.3,62278,0,25825758.76
2015,9,13,32.5,62278,1,25824662.18
2015,9,14,31.3,62278,1,25824662.18
2015,9,15,33.1,62278,1,25824662.18
2015,9,16,32.3,62278,1,25824662.18
2015,9,17,32.1,62278,1,25824662.18
2015,9,18,31.7,62278,0,25825758.76
2015,9,19,31.2,62278,0,25825758.76
2015,9,20,31.1,62278,1,26736120.84
2015,9,21,29.2,62278,1,26736120.84
2015,9,22,28.6,62278,1,26736120.84
2015,9,23,29.4,62278,1,26736120.84
2015,9,24,29.9,62278,1,26736120.84
2015,9,25,29.6,62278,0,26737256.13
2015,9,26,29.1,62278,0,26737256.13
2015,9,27,29.1,62278,1,26736120.84
2015,9,28,28.8,62278,1,26736120.84
2015,9,29,28.4,62278,1,26736120.84
2015,9,30,28.1,62278,1,26736120.84
2015,10,1,30.3,62278,1,26736120.84
2015,10,2,31.6,62278,0,26737256.13
2015,10,3,30.6,62278,0,26737256.13
2015,10,4,30.4,62278,1,27343759.95
2015,10,5,30.3,62278,1,27343759.95
2015,10,6,29.1,62278,1,27343759.95
2015,10,7,25.2,62278,1,27343759.95
2015,10,8,25.3,62278,1,27343759.95
2015,10,9,25.2,62278,0,27344921.04
2015,10,10,26.2,62278,0,27344921.04
2015,10,11,27.2,62278,1,27343759.95
2015,10,12,26.9,62278,1,27343759.95
2015,10,13,27.6,62278,1,27343759.95
2015,10,14,26.7,62278,1,27343759.95
2015,10,15,27.4,62278,1,27343759.95
2015,10,16,27.8,62278,0,27344921.04
2015,10,17,28.1,62278,0,27344921.04
2015,10,18,29.4,62278,1,27951399.06
2015,10,19,28.7,62278,1,27951399.06
2015,10,20,28.4,62278,1,27951399.06
2015,10,21,22.9,62278,1,27951399.06
2015,10,22,25.2,62278,1,27951399.06
2015,10,23,25.9,62278,0,27952585.95
2015,10,24,27.6,62278,0,27952585.95
2015,10,25,25.7,62278,1,27951399.06
2015,10,26,24.1,62278,1,27951399.06
2015,10,27,21.4,62278,1,27951399.06
2015,10,28,20.6,62278,1,27951399.06
2015,10,29,20.3,62278,1,27951399.06
2015,10,30,19.8,62278,0,27952585.95
2015,10,31,20.6,62278,0,27952585.95
2015,11,1,21.8,62278,1,28559038.17
2015,11,2,23.6,62278,1,28559038.17
2015,11,3,23.1,62278,1,28559038.17
2015,11,4,21.9,62278,1,28559038.17
2015,11,5,21.1,62278,1,28559038.17
2015,11,6,19.5,62278,0,28560250.86
2015,11,7,19.4,62278,0,28560250.86
2015,11,8,19.5,62278,1,28559038.17
2015,11,9,18.6,62278,1,28559038.17
2015,11,10,17.2,62278,1,28559038.17
2015,11,11,16.6,62278,1,28559038.17
2015,11,12,17.1,62278,1,28559038.17
2015,11,13,18.9,62278,0,28560250.86
2015,11,14,19.6,62278,0,28560250.86
2015,11,15,23.7,62278,1,28559038.17
2015,11,16,18.1,62278,1,28559038.17
2015,11,17,15.8,62278,1,28559038.17
2015,11,18,15.7,62278,1,28559038.17
2015,11,19,16.2,62278,1,28559038.17
2015,11,20,15.9,62278,0,28560250.86
2015,11,21,17.2,62278,0,28560250.86
2015,11,22,18.4,62278,1,28559038.17
2015,11,23,15.2,62278,1,28559038.17
2015,11,24,13.6,62278,1,28559038.17
2015,11,25,14.7,62278,1,28559038.17
2015,11,26,16.2,62278,1,28559038.17
2015,11,27,18.1,62278,0,28560250.86
2015,11,28,18.8,62278,0,28560250.86
2015,11,29,19.7,62278,1,28559038.17
2015,11,30,18.5,62278,1,28559038.17
2015,12,1,15.7,62278,1,28559038.17
2015,12,2,15.1,62278,1,28559038.17
2015,12,3,13.9,62278,1,28559038.17
2015,12,4,13.5,62278,0,28560250.86
2015,12,5,11.5,62278,0,28560250.86
2015,12,6,6.9,62278,1,30381955.50
2015,12,7,8.1,62278,1,30381955.50
2015,12,8,8.9,62278,1,30381955.50
2015,12,9,9.8,62278,1,30381955.50
2015,12,10,10.1,62278,1,30381955.50
2015,12,11,10.8,62278,0,30383245.60
2015,12,12,11.7,62278,0,30383245.60
2015,12,13,12.3,62278,1,30381955.50
2015,12,14,10.1,62278,1,30381955.50
2015,12,15,9.8,62278,1,30381955.50
2015,12,16,11.6,62278,1,30381955.50
2015,12,17,12.3,62278,1,30381955.50
2015,12,18,11.2,62278,0,30383245.60
2015,12,19,10.5,62278,0,30383245.60
2015,12,20,11,62278,1,30381955.50
2015,12,21,10.9,62278,1,30381955.50
2015,12,22,11.8,62278,1,30381955.50
2015,12,23,10.3,62278,1,30381955.50
2015,12,24,9.2,62278,1,30381955.50
2015,12,25,8.7,62278,0,30383245.60
2015,12,26,9.1,62278,0,30383245.60
2015,12,27,10.6,62278,1,30381955.50
2015,12,28,11,62278,1,30381955.50
2015,12,29,12.8,62278,1,30381955.50
2015,12,30,11.7,62278,1,30381955.50
2015,12,31,11.7,62278,1,30381955.50
2016,1,1,9.9,62278,0,30383245.60
2016,1,2,6.4,62278,0,30383245.60
2016,1,3,7.3,62278,1,30381955.50
2016,1,4,9,62278,1,30381955.50
2016,1,5,10.2,62278,1,30381955.50
2016,1,6,12.6,62278,1,30381955.50
2016,1,7,16.2,62278,1,30381955.50
2016,1,8,16.1,62278,0,30383245.60
2016,1,9,12.1,62278,0,30383245.60
2016,1,10,11.5,62278,1,30381955.50
2016,1,11,11.8,62278,1,30381955.50
2016,1,12,12.3,62278,1,30381955.50
2016,1,13,13.9,62278,1,30381955.50
2016,1,14,13.7,62278,1,30381955.50
2016,1,15,12.7,62278,0,30383245.60
2016,1,16,15,62278,0,30383245.60
2016,1,17,15.8,62278,1,30381955.50
2016,1,18,14.7,62278,1,30381955.50
2016,1,19,10,62278,1,30381955.50
2016,1,20,10.2,62278,1,30381955.50
2016,1,21,10.4,62278,1,30381955.50
2016,1,22,12.9,62278,0,30383245.60
2016,1,23,11.6,62278,0,30383245.60
2016,1,24,9.5,62278,1,30381955.50
2016,1,25,7.2,62278,1,30381955.50
2016,1,26,6.9,62278,1,30381955.50
2016,1,27,6.6,62278,1,30381955.50
2016,1,28,6.3,62278,1,30381955.50
2016,1,29,5.3,62278,0,30383245.60
2016,1,30,7.5,62278,0,30383245.60
2016,1,31,8.6,62278,1,30381955.50
2016,2,1,10.6,62278,1,30381955.50
2016,2,2,11.7,62278,1,30381955.50
2016,2,3,10.9,62278,1,30381955.50
2016,2,4,13.3,62278,1,30381955.50
2016,2,5,16.9,62278,0,30383245.60
2016,2,6,16.1,62278,0,30383245.60
2016,2,7,10.1,62278,1,28559038.17
2016,2,8,9.2,62278,1,28559038.17
2016,2,9,11.3,62278,1,28559038.17
2016,2,10,10.8,62278,1,28559038.17
2016,2,11,10.7,62278,1,28559038.17
2016,2,12,13.7,62278,0,28560250.86
2016,2,13,15.4,62278,0,28560250.86
2016,2,14,16.8,62278,1,28559038.17
2016,2,15,15.9,62278,1,28559038.17
2016,2,16,17.7,62278,1,28559038.17
2016,2,17,18.2,62278,1,28559038.17
2016,2,18,17.2,62278,1,28559038.17
2016,2,19,20.2,62278,0,28560250.86
2016,2,20,19.9,62278,0,28560250.86
2016,2,21,18.3,62278,1,28559038.17
2016,2,22,13.4,62278,1,28559038.17
2016,2,23,12.9,62278,1,28559038.17
2016,2,24,15.1,62278,1,28559038.17
2016,2,25,18.2,62278,1,28559038.17
2016,2,26,19.8,62278,0,28560250.86
2016,2,27,18.5,62278,0,28560250.86
2016,2,28,18.3,62278,1,28559038.17
2016,2,29,18.7,62278,1,28559038.17
2016,3,1,19.1,62278,1,28559038.17
2016,3,2,22.8,62278,1,28559038.17
2016,3,3,23.2,62278,1,28559038.17
2016,3,4,18.3,62278,0,28560250.86
2016,3,5,17.7,62278,0,28560250.86
2016,3,6,17.3,62278,1,27951399.06
2016,3,7,20.7,62278,1,27951399.06
2016,3,8,20.4,62278,1,27951399.06
2016,3,9,21.1,62278,1,27951399.06
2016,3,10,22.7,62278,1,27951399.06
2016,3,11,20.6,62278,0,27952585.95
2016,3,12,22.8,62278,0,27952585.95
2016,3,13,24.5,62278,1,27951399.06
2016,3,14,23.2,62278,1,27951399.06
2016,3,15,17.4,62278,1,27951399.06
2016,3,16,16.6,62278,1,27951399.06
2016,3,17,16.7,62278,1,27951399.06
2016,3,18,17.2,62278,0,27952585.95
2016,3,19,20.7,62278,0,27952585.95
2016,3,20,22,62278,1,27951399.06
2016,3,21,15.6,62278,1,27951399.06
2016,3,22,15.6,62278,1,27951399.06
2016,3,23,21.2,62278,1,27951399.06
2016,3,24,23.3,62278,1,27951399.06
2016,3,25,27.4,62278,0,27952585.95
2016,3,26,20.6,62278,0,27952585.95
2016,3,27,19.1,62278,1,27951399.06
2016,3,28,16.4,62278,1,27951399.06
2016,3,29,15.7,62278,1,27951399.06
2016,3,30,17.8,62278,1,27951399.06
2016,3,31,19.1,62278,1,27951399.06
2016,4,1,19.5,62278,0,27952585.95
2016,4,2,20.6,62278,0,27952585.95
2016,4,3,22.3,62278,1,27343759.95
2016,4,4,23.7,62278,1,27343759.95
2016,4,5,24.8,62278,1,27343759.95
2016,4,6,24.6,62278,1,27343759.95
2016,4,7,23.5,62278,1,27343759.95
2016,4,8,24.1,62278,0,27344921.04
2016,4,9,27.4,62278,0,27344921.04
2016,4,10,27.4,62278,1,27343759.95
2016,4,11,26.4,62278,1,27343759.95
2016,4,12,21.4,62278,1,27343759.95
2016,4,13,17.8,62278,1,27343759.95
2016,4,14,17.9,62278,1,27343759.95
2016,4,15,19.8,62278,0,27344921.04
2016,4,16,22.8,62278,0,27344921.04
2016,4,17,24.4,62278,1,26736120.84
2016,4,18,25.4,62278,1,26736120.84
2016,4,19,26.8,62278,1,26736120.84
2016,4,20,26.8,62278,1,26736120.84
2016,4,21,28.7,62278,1,26736120.84
2016,4,22,28.4,62278,0,26737256.13
2016,4,23,28.7,62278,0,26737256.13
2016,4,24,28.7,62278,1,26736120.84
2016,4,25,29.7,62278,1,26736120.84
2016,4,26,29.6,62278,1,26736120.84
2016,4,27,29.3,62278,1,26736120.84
2016,4,28,25.2,62278,1,26736120.84
2016,4,29,23.9,62278,0,26737256.13
2016,4,30,26,62278,0,26737256.13
2016,5,1,28.9,62278,1,26432301.29
2016,5,2,29.3,62278,1,26432301.29
2016,5,3,30.3,62278,1,26432301.29
2016,5,4,30.9,62278,1,26432301.29
2016,5,5,28.1,62278,1,26432301.29
2016,5,6,25.7,62278,0,26433423.67
2016,5,7,24.3,62278,0,26433423.67
2016,5,8,23.6,62278,1,26432301.29
2016,5,9,26.1,62278,1,26432301.29
2016,5,10,27.8,62278,1,26432301.29
2016,5,11,26.8,62278,1,26432301.29
2016,5,12,26.4,62278,1,26432301.29
2016,5,13,27.8,62278,0,26433423.67
2016,5,14,30.2,62278,0,26433423.67
2016,5,15,32.8,62278,1,25824662.18
2016,5,16,33.9,62278,1,25824662.18
2016,5,17,33.9,62278,1,25824662.18
2016,5,18,31.8,62278,1,25824662.18
2016,5,19,25.8,62278,1,25824662.18
2016,5,20,26.1,62278,0,25825758.76
2016,5,21,28.5,62278,0,25825758.76
2016,5,22,29.6,62278,1,25824662.18
2016,5,23,29.2,62278,1,25824662.18
2016,5,24,24.2,62278,1,25824662.18
2016,5,25,26,62278,1,25824662.18
2016,5,26,27.7,62278,1,25824662.18
2016,5,27,27.2,62278,0,25825758.76
2016,5,28,24.9,62278,0,25825758.76
2016,5,29,25.3,62278,1,25824662.18
2016,5,30,25.6,62278,1,25824662.18
2016,5,31,27.2,62278,1,25824662.18
2016,6,1,29.7,62278,1,25824662.18
2016,6,2,30.9,62278,1,25824662.18
2016,6,3,30.7,62278,0,25825758.76
2016,6,4,33,62278,0,25825758.76
2016,6,5,34.5,62278,1,24305564.40
2016,6,6,33.2,62278,1,24305564.40
2016,6,7,32.3,62278,1,24305564.40
2016,6,8,34.2,62278,1,24305564.40
2016,6,9,34.3,62278,1,24305564.40
2016,6,10,28.6,62278,0,24306596.48
2016,6,11,27.9,62278,0,24306596.48
2016,6,12,29.9,62278,1,24305564.40
2016,6,13,33.1,62278,1,24305564.40
2016,6,14,33.9,62278,1,24305564.40
2016,6,15,33.7,62278,1,24305564.40
2016,6,16,30.4,62278,1,24305564.40
2016,6,17,29.9,62278,0,24306596.48
2016,6,18,31.4,62278,0,24306596.48
2016,6,19,32.4,62278,1,24305564.40
2016,6,20,33,62278,1,24305564.40
2016,6,21,33.3,62278,1,24305564.40
2016,6,22,33.2,62278,1,24305564.40
2016,6,23,33.9,62278,1,24305564.40
2016,6,24,34.2,62278,0,24306596.48
2016,6,25,34.7,62278,0,24306596.48
2016,6,26,34.9,62278,1,24305564.40
2016,6,27,33.9,62278,1,24305564.40
2016,6,28,32.2,62278,1,24305564.40
2016,6,29,32.1,62278,1,24305564.40
2016,6,30,33.3,62278,1,24305564.40
2016,7,1,32.6,62278,0,24306596.48
2016,7,2,32,62278,0,24306596.48
2016,7,3,31.4,62278,1,24305564.40
2016,7,4,31.3,62278,1,24305564.40
2016,7,5,31.3,62278,1,24305564.40
2016,7,6,31.2,62278,1,24305564.40
2016,7,7,32.1,62278,1,24305564.40
2016,7,8,32.2,62278,0,24306596.48
2016,7,9,32.6,62278,0,24306596.48
2016,7,10,32.6,62278,1,24305564.40
2016,7,11,32.3,62278,1,24305564.40
2016,7,12,33,62278,1,24305564.40
2016,7,13,34.2,62278,1,24305564.40
2016,7,14,33.7,62278,1,24305564.40
2016,7,15,33.9,62278,0,24306596.48
2016,7,16,33.9,62278,0,24306596.48
2016,7,17,33.4,62278,1,24305564.40
2016,7,18,32.4,62278,1,24305564.40
2016,7,19,33.1,62278,1,24305564.40
2016,7,20,32.2,62278,1,24305564.40
2016,7,21,32.1,62278,1,24305564.40
2016,7,22,33.6,62278,0,24306596.48
2016,7,23,33.3,62278,0,24306596.48
2016,7,24,32.7,62278,1,24305564.40
2016,7,25,31.9,62278,1,24305564.40
2016,7,26,32.9,62278,1,24305564.40
2016,7,27,33.1,62278,1,24305564.40
2016,7,28,33.9,62278,1,24305564.40
2016,7,29,34.7,62278,0,24306596.48
2016,7,30,33.8,62278,0,24306596.48
2016,7,31,34.1,62278,1,24305564.40
2016,8,1,35.4,62278,1,24305564.40
2016,8,2,36.2,62278,1,24305564.40
2016,8,3,35.6,62278,1,24305564.40
2016,8,4,35.5,62278,1,24305564.40
2016,8,5,34.1,62278,0,24306596.48
2016,8,6,32.4,62278,0,24306596.48
2016,8,7,31.7,62278,1,24305564.40
2016,8,8,33.7,62278,1,24305564.40
2016,8,9,33.1,62278,1,24305564.40
2016,8,10,32.9,62278,1,24305564.40
2016,8,11,32.7,62278,1,24305564.40
2016,8,12,33.2,62278,0,24306596.48
2016,8,13,33.6,62278,0,24306596.48
2016,8,14,33.7,62278,1,24305564.40
2016,8,15,32.8,62278,1,24305564.40
2016,8,16,32.2,62278,1,24305564.40
2016,8,17,30.6,62278,1,24305564.40
2016,8,18,29.4,62278,1,24305564.40
2016,8,19,31,62278,0,24306596.48
2016,8,20,32.2,62278,0,24306596.48
2016,8,21,32.7,62278,1,24913203.51
2016,8,22,32.7,62278,1,24913203.51
2016,8,23,33.3,62278,1,24913203.51
2016,8,24,33.5,62278,1,24913203.51
2016,8,25,33.8,62278,1,24913203.51
2016,8,26,34.2,62278,0,24914261.39
2016,8,27,35.3,62278,0,24914261.39
2016,8,28,34.9,62278,1,24913203.51
2016,8,29,34.4,62278,1,24913203.51
2016,8,30,34.3,62278,1,24913203.51
2016,8,31,34.3,62278,1,24913203.51
2016,9,1,34.3,62278,1,24913203.51
2016,9,2,32.9,62278,0,24914261.39
2016,9,3,30.4,62278,0,24914261.39
2016,9,4,30.4,62278,1,25824662.18
2016,9,5,30.7,62278,1,25824662.18
2016,9,6,30.4,62278,1,25824662.18
2016,9,7,30.2,62278,1,25824662.18
2016,9,8,29.8,62278,1,25824662.18
2016,9,9,30.6,62278,0,25825758.76
2016,9,10,31.4,62278,0,25825758.76
2016,9,11,31.4,62278,1,25824662.18
2016,9,12,30.9,62278,1,25824662.18
2016,9,13,31.3,62278,1,25824662.18
2016,9,14,30.3,62278,1,25824662.18
2016,9,15,30,62278,1,25824662.18
2016,9,16,29.5,62278,0,25825758.76
2016,9,17,28.7,62278,0,25825758.76
2016,9,18,28.5,62278,1,26736120.84
2016,9,19,29.2,62278,1,26736120.84
2016,9,20,30.1,62278,1,26736120.84
2016,9,21,30.1,62278,1,26736120.84
2016,9,22,30.1,62278,1,26736120.84
2016,9,23,28.6,62278,0,26737256.13
2016,9,24,27.5,62278,0,26737256.13
2016,9,25,28.2,62278,1,26736120.84
2016,9,26,27.2,62278,1,26736120.84
2016,9,27,26.7,62278,1,26736120.84
2016,9,28,26.9,62278,1,26736120.84
2016,9,29,26.9,62278,1,26736120.84
2016,9,30,27.2,62278,0,26737256.13
2016,10,1,27,62278,0,26737256.13
2016,10,2,27.4,62278,1,27343759.95
2016,10,3,28,62278,1,27343759.95
2016,10,4,27.8,62278,1,27343759.95
2016,10,5,26.6,62278,1,27343759.95
2016,10,6,25.4,62278,1,27343759.95
2016,10,7,26.9,62278,0,27344921.04
2016,10,8,25.7,62278,0,27344921.04
2016,10,9,25.6,62278,1,27343759.95
2016,10,10,25.4,62278,1,27343759.95
2016,10,11,26.3,62278,1,27343759.95
2016,10,12,25.2,62278,1,27343759.95
2016,10,13,25.3,62278,1,27343759.95
2016,10,14,25.4,62278,0,27344921.04
2016,10,15,25.4,62278,0,27344921.04
2016,10,16,25.4,62278,1,27951399.06
2016,10,17,25.9,62278,1,27951399.06
2016,10,18,25.7,62278,1,27951399.06
2016,10,19,25.1,62278,1,27951399.06
2016,10,20,25.1,62278,1,27951399.06
2016,10,21,25.1,62278,0,27952585.95
2016,10,22,24.7,62278,0,27952585.95
2016,10,23,23.7,62278,1,27951399.06
2016,10,24,22.9,62278,1,27951399.06
2016,10,25,22.2,62278,1,27951399.06
2016,10,26,22.4,62278,1,27951399.06
2016,10,27,21.5,62278,1,27951399.06
2016,10,28,21.8,62278,0,27952585.95
2016,10,29,23.1,62278,0,27952585.95
2016,10,30,24.3,62278,1,27951399.06
2016,10,31,24,62278,1,27951399.06
2016,11,1,22.1,62278,1,27951399.06
2016,11,2,20.6,62278,1,27951399.06
2016,11,3,23,62278,1,27951399.06
2016,11,4,20.2,62278,0,27952585.95
2016,11,5,18.3,62278,0,27952585.95
2016,11,6,17.7,62278,1,28559038.17
2016,11,7,18.1,62278,1,28559038.17
2016,11,8,19.7,62278,1,28559038.17
2016,11,9,21.1,62278,1,28559038.17
2016,11,10,23.2,62278,1,28559038.17
2016,11,11,23.2,62278,0,28560250.86
2016,11,12,22.3,62278,0,28560250.86
2016,11,13,22,62278,1,28559038.17
2016,11,14,20.9,62278,1,28559038.17
2016,11,15,20.4,62278,1,28559038.17
2016,11,16,19.7,62278,1,28559038.17
2016,11,17,18.7,62278,1,28559038.17
2016,11,18,19.8,62278,0,28560250.86
2016,11,19,19.8,62278,0,28560250.86
2016,11,20,19.2,62278,1,28559038.17
2016,11,21,18.4,62278,1,28559038.17
2016,11,22,17.2,62278,1,28559038.17
2016,11,23,12.9,62278,1,28559038.17
2016,11,24,11.3,62278,1,28559038.17
2016,11,25,9.2,62278,0,28560250.86
2016,11,26,10.5,62278,0,28560250.86
2016,11,27,12.1,62278,1,28559038.17
2016,11,28,15.8,62278,1,28559038.17
2016,11,29,15.7,62278,1,28559038.17
2016,11,30,18.1,62278,1,28559038.17
2016,12,1,17.8,62278,1,28559038.17
2016,12,2,13.2,62278,0,28560250.86
2016,12,3,12.1,62278,0,28560250.86
2016,12,4,12.3,62278,1,30381955.50
2016,12,5,15.1,62278,1,30381955.50
2016,12,6,13,62278,1,30381955.50
2016,12,7,13.8,62278,1,30381955.50
2016,12,8,12.9,62278,1,30381955.50
2016,12,9,11,62278,0,30383245.60
2016,12,10,11.3,62278,0,30383245.60
2016,12,11,9.1,62278,1,30381955.50
2016,12,12,10.4,62278,1,30381955.50
2016,12,13,11.1,62278,1,30381955.50
2016,12,14,12.1,62278,1,30381955.50
2016,12,15,8.6,62278,1,30381955.50
2016,12,16,9.7,62278,0,30383245.60
2016,12,17,9.7,62278,0,30383245.60
2016,12,18,11.3,62278,1,30381955.50
2016,12,19,10.7,62278,1,30381955.50
2016,12,20,9.1,62278,1,30381955.50
2016,12,21,10.7,62278,1,30381955.50
2016,12,22,13.2,62278,1,30381955.50
2016,12,23,16.2,62278,0,30383245.60
2016,12,24,15.6,62278,0,30383245.60
2016,12,25,10.9,62278,1,30381955.50
2016,12,26,10.8,62278,1,30381955.50
